holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume
0,297.9,0.0,0.0,24,0,4,5158
0,299.96,0.0,0.0,24,0,4,5295
0,301.41,0.0,0.0,24,0,4,5502
0,302.28,0.0,0.0,0,1,29,6005
0,302.99,0.0,0.0,0,1,29,6523
0,302.29,0.0,0.0,0,1,29,6230
0,301.77,0.0,0.0,44,0,0,4691
0,300.73,0.0,0.0,44,0,0,3592
0,299.5,0.0,0.0,44,0,0,3190
0,298.06,0.0,0.0,0,1,29,2824
0,298.26,0.0,0.0,0,1,29,1854
0,297.74,0.0,0.0,0,1,29,1167
0,296.82,0.0,0.0,0,1,29,683
0,296.16,0.0,0.0,0,1,29,399
0,295.76,0.0,0.0,0,1,29,330
0,295.37,0.0,0.0,8,1,3,356
0,295.51,0.0,0.0,8,1,3,850
0,294.85,0.0,0.0,8,1,3,3069
0,294.37,0.0,0.0,44,0,0,6159
0,294.2,0.0,0.0,44,0,0,6714
0,294.99,0.0,0.0,44,0,0,6262
0,296.34,0.0,0.0,68,0,1,5371
0,297.93,0.0,0.0,68,0,1,5005
0,299.68,0.0,0.0,68,0,1,5406
0,302.54,0.0,0.0,0,1,29,5398
0,303.83,0.0,0.0,0,1,29,5604
0,304.15,0.0,0.0,0,1,29,6111
0,303.69,0.0,0.0,0,1,29,6702
0,303.61,0.0,0.0,0,1,29,6104
0,302.76,0.0,0.0,0,1,29,4940
0,302.45,0.0,0.0,0,1,29,3666
0,301.13,0.0,0.0,0,1,29,3192
0,299.44,0.0,0.0,0,1,29,2876
0,298.74,0.0,0.0,0,1,29,1898
0,297.7,0.0,0.0,0,1,29,1202
9,297.42,0.0,0.0,12,0,4,661
0,297.42,0.0,0.0,12,0,4,385
0,297.09,0.0,0.0,12,0,4,302
0,296.89,0.0,0.0,0,1,29,374
0,296.34,0.0,0.0,0,1,29,871
0,295.95,0.0,0.0,0,1,29,3145
0,295.45,0.0,0.0,0,4,7,6188
0,295.34,0.0,0.0,0,4,7,6823
0,295.74,0.0,0.0,0,4,7,4343
0,296.81,0.0,0.0,32,0,0,6063
0,298.39,0.0,0.0,32,0,0,5022
0,299.9,0.0,0.0,32,0,0,5205
0,300.43,0.0,0.0,76,0,1,5462
0,301.24,0.0,0.0,75,0,1,5492
0,301.12,0.0,0.0,76,0,1,5759
0,301.92,0.0,0.0,92,0,2,6173
0,301.65,0.0,0.0,92,5,8,6346
0,302.28,0.0,0.0,92,2,5,5786
0,302.33,0.51,0.0,0,2,5,4762
0,301.6,0.0,0.0,0,2,5,3696
0,299.34,0.0,0.0,0,2,5,3320
0,297.75,0.0,0.0,12,2,5,3006
0,297.03,0.0,0.0,12,2,5,2158
0,296.17,0.0,0.0,12,2,5,1425
0,295.19,0.0,0.0,12,0,4,797
0,294.14,0.0,0.0,12,0,4,499
0,293.62,0.0,0.0,12,0,4,369
0,292.52,0.0,0.0,0,1,29,379
0,293.03,0.0,0.0,0,1,29,864
0,291.79,0.0,0.0,0,1,29,5747
0,291.96,0.0,0.0,0,1,29,6693
0,291.57,0.0,0.0,0,1,29,6247
0,292.47,0.0,0.0,48,0,0,5702
0,294.29,0.0,0.0,48,0,0,5417
0,296.78,0.0,0.0,48,0,0,5660
0,298.61,0.0,0.0,36,0,0,5925
0,300.11,0.0,0.0,36,0,0,5871
0,300.74,0.0,0.0,36,0,0,5820
0,301.81,0.0,0.0,48,0,0,6129
0,301.86,0.0,0.0,48,0,0,5976
0,302.1,0.0,0.0,48,0,0,5307
0,301.07,0.0,0.0,0,1,29,4758
0,299.87,0.0,0.0,0,1,29,3790
0,298.13,0.0,0.0,0,1,29,3326
0,294.39,0.0,0.0,0,1,29,3121
0,292.71,0.0,0.0,0,1,29,2633
0,291.35,0.0,0.0,0,1,29,2096
0,289.99,0.0,0.0,0,1,29,792
0,290.91,0.0,0.0,1,1,3,548
0,288.41,0.0,0.0,0,1,29,422
0,288.75,0.0,0.0,1,1,3,1003
0,286.06,0.0,0.0,0,1,29,2737
0,292.02,0.0,0.0,0,1,29,4258
0,294.56,0.0,0.0,0,1,29,4604
0,296.92,0.0,0.0,0,1,29,4796
0,299.2,0.0,0.0,0,1,29,5154
0,301.18,0.0,0.0,1,1,3,4899
0,301.8,0.0,0.0,12,0,4,4461
0,298.75,0.0,0.0,32,0,0,3252
0,297.53,0.0,0.0,68,0,1,3092
0,296.75,0.0,0.0,68,0,1,2709
0,295.51,0.0,0.0,88,0,2,1547
0,294.97,0.0,0.0,80,0,1,400
0,294.84,0.0,0.0,80,0,1,377
0,294.64,0.0,0.0,80,0,1,719
0,294.71,0.0,0.0,44,0,0,1185
0,294.64,0.0,0.0,44,0,0,1803
0,294.89,0.0,0.0,44,0,0,2687
0,295.91,0.0,0.0,36,7,14,3341
0,297.84,0.0,0.0,36,0,0,4028
0,299.9,0.0,0.0,36,0,0,4290
0,301.41,0.0,0.0,56,0,1,4851
0,302.7,0.0,0.0,56,0,1,4751
0,303.45,0.0,0.0,56,0,1,4723
0,304.21,0.0,0.0,36,0,0,4588
0,304.28,0.0,0.0,24,0,4,4517
0,303.75,0.0,0.0,24,0,4,4449
0,302.99,0.0,0.0,0,1,29,4127
0,301.8,0.0,0.0,0,1,29,3503
0,301.1,0.0,0.0,0,1,29,3202
0,300.49,0.0,0.0,0,1,29,2727
0,300.11,0.0,0.0,0,1,29,2002
0,300.11,0.0,0.0,0,1,29,1162
0,300.04,0.0,0.0,0,1,29,631
0,299.88,0.0,0.0,0,1,29,406
0,299.58,0.0,0.0,0,1,29,328
0,298.76,0.0,0.0,0,1,29,331
0,298.54,0.0,0.0,0,1,29,3020
0,298.31,0.0,0.0,0,1,29,5773
0,298.09,0.0,0.0,0,1,29,6512
0,298.25,0.0,0.0,0,1,29,6219
0,299.23,0.0,0.0,0,1,29,5443
0,300.15,0.0,0.0,0,1,29,4765
0,302.03,0.0,0.0,0,1,29,5140
0,305.48,0.0,0.0,0,1,29,5475
0,306.2,0.0,0.0,0,1,29,5542
0,306.67,0.0,0.0,0,1,29,5750
0,307.09,0.0,0.0,0,1,29,6298
0,307.0,0.0,0.0,0,1,29,5813
0,306.31,0.0,0.0,0,1,29,4520
0,305.34,0.0,0.0,0,1,29,3425
0,303.82,0.0,0.0,0,1,29,3321
0,302.6,0.0,0.0,0,1,29,2550
0,301.78,0.0,0.0,0,1,29,1648
0,301.02,0.0,0.0,0,1,29,1133
0,300.28,0.0,0.0,32,0,0,620
0,306.24,0.0,0.0,8,1,3,5883
0,306.79,0.0,0.0,8,1,3,6653
0,302.76,0.0,0.0,0,1,29,2787
0,302.47,0.0,0.0,0,1,29,1844
0,301.26,0.0,0.0,0,1,29,1185
0,300.35,0.0,0.0,8,1,3,628
0,300.3,0.0,0.0,8,1,3,363
0,300.1,0.0,0.0,8,1,3,318
0,299.25,0.0,0.0,0,1,29,365
0,302.17,0.0,0.0,1,1,3,4941
0,303.08,0.0,0.0,5,1,3,5157
0,302.78,0.0,0.0,90,0,2,5575
0,303.15,0.0,0.0,90,0,2,5463
0,303.92,0.0,0.0,90,0,2,5868
0,305.62,0.0,0.0,0,1,29,6760
0,299.51,0.0,0.0,0,1,29,1893
0,298.29,0.0,0.0,0,1,29,1214
0,296.79,0.0,0.0,0,1,29,643
0,295.27,0.0,0.0,0,1,29,5533
0,298.11,0.0,0.0,0,1,29,5079
0,300.9,0.0,0.0,0,1,29,5615
0,302.02,0.0,0.0,0,1,29,5833
0,303.5,0.0,0.0,0,1,29,6138
0,303.38,0.0,0.0,0,1,29,6750
0,302.64,0.0,0.0,0,1,29,7023
0,301.64,0.0,0.0,0,1,29,6724
0,301.09,0.0,0.0,0,1,29,4016
0,300.07,0.0,0.0,0,1,29,3325
0,297.63,0.0,0.0,48,0,0,2959
0,296.22,0.0,0.0,48,0,0,2150
0,295.69,0.0,0.0,48,0,0,1459
0,295.62,0.0,0.0,24,0,4,773
0,295.85,0.0,0.0,24,0,4,458
0,295.98,0.0,0.0,24,0,4,377
0,295.73,0.0,0.0,80,0,1,385
0,296.37,0.0,0.0,80,0,1,848
0,296.62,0.0,0.0,80,7,14,2858
0,296.62,0.0,0.0,80,2,5,2858
0,296.53,6.6,0.0,80,2,13,5413
0,296.53,6.6,0.0,80,7,15,5413
0,296.53,6.6,0.0,80,4,7,5413
0,296.34,0.0,0.0,80,4,7,6601
0,296.9,0.0,0.0,80,4,7,6042
0,297.51,0.0,0.0,80,4,7,5458
0,299.36,0.0,0.0,80,5,8,5323
0,299.36,0.0,0.0,80,4,7,5323
0,299.36,0.0,0.0,80,7,14,5323
0,301.71,0.0,0.0,80,5,8,5810
0,302.97,0.0,0.0,0,1,29,6269
0,304.5,0.0,0.0,0,1,29,6172
0,305.31,0.0,0.0,12,0,4,6160
0,304.68,0.0,0.0,12,0,4,6009
0,304.51,0.0,0.0,12,0,4,5387
0,304.43,0.0,0.0,0,1,29,5021
0,303.93,0.0,0.0,0,1,29,4057
0,302.27,0.0,0.0,0,1,29,3458
0,300.34,0.0,0.0,0,1,29,3181
0,299.58,0.0,0.0,0,1,29,2546
0,299.35,0.0,0.0,0,1,29,2101
0,299.2,0.0,0.0,0,1,29,1321
0,289.6,0.0,0.0,1,1,3,1712
10,288.78,0.0,0.0,0,1,29,1041
0,286.67,0.0,0.0,1,1,3,563
0,285.62,0.0,0.0,0,1,29,259
0,285.69,0.0,0.0,0,1,29,323
0,285.67,0.0,0.0,0,1,29,637
0,286.11,0.0,0.0,90,0,2,1078
0,286.31,0.0,0.0,0,1,29,1567
0,286.34,0.0,0.0,0,1,29,2064
0,286.57,0.0,0.0,0,2,5,2605
0,287.54,0.0,0.0,0,2,5,3201
0,288.98,0.0,0.0,0,1,29,4245
0,289.74,0.0,0.0,0,1,29,4134
0,294.3,0.0,0.0,24,0,4,4454
0,291.32,0.0,0.0,0,1,29,4388
0,291.75,0.0,0.0,0,1,29,4165
0,294.39,0.0,0.0,56,0,1,3835
0,291.46,0.0,0.0,0,1,29,3666
0,289.54,0.0,0.0,0,1,29,3356
0,292.89,0.0,0.0,36,0,0,2913
0,286.53,0.0,0.0,0,1,29,2325
0,285.51,0.0,0.0,0,1,29,1754
0,285.47,0.0,0.0,0,1,29,1064
0,284.58,0.0,0.0,0,1,29,573
0,283.36,0.0,0.0,0,6,9,333
0,283.36,0.0,0.0,0,4,7,333
0,283.15,0.0,0.0,75,4,7,223
0,289.95,0.0,0.0,1,4,7,6220
0,290.88,0.0,0.0,0,1,29,5776
0,294.66,0.0,0.0,0,1,29,4709
0,296.68,0.0,0.0,0,1,29,4854
0,298.99,0.0,0.0,5,1,3,5194
0,301.16,0.0,0.0,12,0,4,5069
0,301.79,0.0,0.0,20,0,4,5921
0,302.01,0.0,0.0,20,0,4,6455
0,301.48,0.0,0.0,20,0,4,6227
0,300.15,0.0,0.0,64,0,1,4824
0,298.04,0.0,0.0,64,0,1,3568
0,296.4,0.0,0.0,64,0,1,3109
0,294.67,0.0,0.0,80,0,1,2536
0,293.87,0.0,0.0,80,0,1,2027
0,292.95,0.0,0.0,80,0,1,3578
0,292.28,0.0,0.0,80,0,1,753
0,291.56,0.0,0.0,80,0,1,425
0,290.65,0.0,0.0,80,0,1,292
0,290.26,0.0,0.0,88,0,2,366
0,288.35,0.0,0.0,24,0,4,3093
0,288.6,0.0,0.0,0,1,29,6054
0,289.51,0.0,0.0,48,0,0,6276
0,292.891,0.0,0.0,48,0,0,5007
0,297.32,0.0,0.0,8,1,3,5299
0,299.6,0.0,0.0,8,1,3,5584
0,300.27,0.0,0.0,0,1,29,5907
0,300.37,0.0,0.0,0,1,29,6170
0,299.73,0.0,0.0,0,1,29,4681
0,296.93,0.0,0.0,0,1,29,3217
0,296.749,0.0,0.0,0,1,29,1194
0,296.509,0.0,0.0,12,0,4,662
0,294.37,0.0,0.0,1,1,3,393
0,294.37,0.0,0.0,1,1,3,306
0,296.31,0.0,0.0,75,0,1,5297
0,299.84,0.0,0.0,40,0,0,4703
0,301.84,0.0,0.0,1,1,3,5171
0,304.18,0.0,0.0,1,1,3,5382
0,305.15,0.0,0.0,1,1,3,5770
0,305.17,0.0,0.0,40,0,0,6535
0,305.17,0.0,0.0,40,0,0,5907
0,303.84,0.0,0.0,1,1,3,5199
0,301.5,0.0,0.0,1,1,3,3923
0,298.356,0.0,0.0,0,1,29,2978
0,298.356,0.0,0.0,0,1,29,2846
0,298.356,0.0,0.0,0,1,29,2018
0,296.67,0.0,0.0,0,1,29,1252
0,296.4,0.0,0.0,1,1,3,744
0,296.13,0.0,0.0,1,1,3,560
0,293.88,0.0,0.0,1,6,9,433
0,293.37,0.0,0.0,1,4,7,950
0,299.589,0.0,0.0,12,2,12,3341
0,296.032,0.0,0.0,0,1,29,3050
0,295.63,0.0,0.0,1,1,3,3792
0,294.14,0.0,0.0,1,1,3,3209
0,290.836,0.0,0.0,12,0,4,553
0,294.353,0.0,0.0,0,1,29,4028
0,294.353,0.0,0.0,0,1,29,4120
0,296.115,0.0,0.0,12,0,4,4326
0,296.43,0.0,0.0,12,0,4,4108
0,296.18,0.0,0.0,12,0,4,4049
0,295.3,0.0,0.0,20,0,4,3659
0,294.61,0.0,0.0,20,0,4,3433
0,294.48,0.0,0.0,20,0,4,2849
0,294.2,0.0,0.0,44,0,0,2218
0,294.04,0.0,0.0,44,0,0,2327
0,293.71,0.0,0.0,44,0,0,2109
0,293.57,0.0,0.0,20,0,4,542
0,293.91,0.0,0.0,20,0,4,385
0,293.67,0.0,0.0,20,0,4,284
0,293.67,0.0,0.0,48,4,7,322
0,293.52,0.0,0.0,0,1,29,2909
0,293.67,0.0,0.0,48,0,0,5842
0,293.63,0.44,0.0,48,2,5,6612
0,293.63,0.44,0.0,48,7,15,6612
0,293.73,0.56,0.0,48,2,5,6292
0,293.73,0.56,0.0,48,4,7,6292
0,293.73,0.56,0.0,48,7,14,6292
0,293.85,0.57,0.0,36,2,5,4944
0,293.85,0.57,0.0,36,4,7,4944
0,295.55,0.0,0.0,36,4,7,4717
0,295.55,0.0,0.0,36,5,8,4717
0,296.09,0.0,0.0,8,4,7,4865
0,296.09,0.0,0.0,8,5,8,4865
0,299.2,0.25,0.0,8,2,5,4990
0,299.2,0.25,0.0,8,5,8,4990
0,299.2,0.25,0.0,8,4,7,4990
0,301.82,0.0,0.0,8,5,8,5532
0,303.78,0.0,0.0,0,1,29,5957
0,304.63,0.0,0.0,0,1,29,6641
0,305.31,0.0,0.0,0,1,29,6387
0,305.25,0.0,0.0,0,1,29,4652
0,304.27,0.0,0.0,0,1,29,3480
0,302.36,0.0,0.0,0,5,8,2872
0,300.77,0.0,0.0,92,0,2,2389
0,299.59,0.25,0.0,92,2,5,1618
0,298.46,0.25,0.0,92,2,5,1102
0,298.46,0.25,0.0,92,4,7,1102
0,297.38,0.0,0.0,8,4,7,592
0,295.71,0.0,0.0,8,1,3,252
0,295.3,0.0,0.0,24,0,4,387
0,293.98,0.0,0.0,24,2,5,3011
0,293.49,0.0,0.0,75,2,5,6067
0,292.92,0.0,0.0,20,2,5,6381
0,293.14,0.0,0.0,20,2,5,5993
0,296.52,0.0,0.0,48,0,0,4874
0,296.08,0.32,0.0,76,2,5,4976
0,297.29,0.0,0.0,76,0,1,4912
0,298.2,0.25,0.0,32,2,5,6045
0,299.04,0.0,0.0,32,0,0,6400
0,299.69,0.0,0.0,64,0,1,4911
0,297.01,0.0,0.0,64,0,1,3006
0,295.16,0.0,0.0,92,0,2,2693
0,294.68,0.0,0.0,92,0,2,1676
0,293.53,0.0,0.0,92,0,2,1019
0,292.79,0.0,0.0,88,0,2,570
0,290.96,0.51,0.0,88,2,5,286
0,290.85,0.0,0.0,92,0,2,350
0,289.97,0.0,0.0,0,1,29,5968
0,290.61,0.51,0.0,0,2,5,6225
0,292.66,0.51,0.0,0,2,5,5490
0,294.28,0.0,0.0,0,1,29,4678
0,299.54,0.0,0.0,0,1,29,4880
0,301.5,0.0,0.0,40,0,0,5471
0,301.15,0.0,0.0,1,1,3,5832
0,301.5,0.0,0.0,1,1,3,6640
0,300.82,0.0,0.0,1,1,3,6503
0,300.15,0.0,0.0,1,1,3,4805
0,297.13,0.0,0.0,1,5,8,3602
0,294.83,0.0,0.0,1,1,3,3059
0,294.67,0.0,0.0,1,1,3,2667
0,293.63,0.0,0.0,1,1,3,2302
0,292.12,0.0,0.0,1,1,3,2306
0,288.12,0.0,0.0,1,1,3,282
0,285.63,0.0,0.0,1,1,3,843
0,285.12,0.0,0.0,1,1,3,3021
0,289.85,0.0,0.0,0,1,29,5687
0,293.29,0.0,0.0,1,1,3,4750
0,286.55,0.0,0.0,68,0,1,3069
0,284.95,0.0,0.0,24,0,4,866
0,283.93,0.0,0.0,24,0,4,358
0,282.48,0.25,0.0,0,2,5,383
0,279.11,0.0,0.0,1,1,3,2838
0,278.62,0.0,0.0,1,1,3,5753
0,278.78,0.0,0.0,1,1,3,6435
0,283.46,0.0,0.0,1,1,3,5873
0,289.5,0.0,0.0,1,1,3,4689
0,290.83,0.0,0.0,1,1,3,5204
0,291.83,0.0,0.0,1,1,3,5469
0,293.84,0.0,0.0,1,1,3,6309
0,293.83,0.0,0.0,1,1,3,5916
0,292.5,0.0,0.0,1,1,3,5369
0,289.82,0.0,0.0,1,1,3,4027
0,286.48,0.0,0.0,1,1,3,3271
0,284.89,0.0,0.0,1,1,3,2756
0,284.62,0.0,0.0,1,1,3,1947
0,283.89,0.0,0.0,1,1,3,749
0,283.89,0.0,0.0,1,1,3,574
0,283.42,0.0,0.0,1,1,3,891
0,283.83,0.0,0.0,1,1,3,2228
0,286.5,0.0,0.0,1,1,3,3407
0,290.89,0.0,0.0,75,0,1,4782
0,293.5,0.0,0.0,1,1,3,4723
0,293.17,0.0,0.0,90,2,5,4663
0,289.82,0.0,0.0,90,2,13,4588
0,288.8,0.0,0.0,90,2,13,4490
0,287.8,0.0,0.0,90,2,13,4056
0,287.93,0.0,0.0,90,2,13,3365
0,287.13,0.0,0.0,90,2,13,2939
0,287.13,0.0,0.0,90,4,7,2939
0,287.13,0.0,0.0,90,3,6,2939
0,287.15,0.0,0.0,90,2,5,2894
0,287.15,0.0,0.0,90,4,7,2894
0,287.15,0.0,0.0,90,3,11,2894
0,287.15,0.0,0.0,90,2,5,2506
0,287.15,0.0,0.0,90,4,7,2506
0,287.15,0.0,0.0,90,3,11,2506
0,286.86,0.0,0.0,90,3,6,1629
0,286.86,0.0,0.0,90,2,13,1629
0,286.86,0.0,0.0,90,4,7,1629
0,286.87,0.0,0.0,90,3,11,1236
0,286.87,0.0,0.0,90,4,7,1236
0,286.87,0.0,0.0,90,2,5,1236
0,286.64,0.0,0.0,90,3,11,865
0,286.64,0.0,0.0,90,2,12,865
0,287.15,0.0,0.0,90,2,12,516
0,287.15,0.0,0.0,90,4,7,516
0,286.74,0.0,0.0,90,2,12,289
0,286.74,0.0,0.0,90,4,7,289
0,286.86,0.0,0.0,90,2,12,295
0,286.86,0.0,0.0,90,4,7,295
0,286.86,0.0,0.0,90,3,6,295
0,286.48,0.0,0.0,90,0,2,1155
0,287.15,0.0,0.0,90,0,2,1936
0,288.8,0.0,0.0,90,0,2,4223
0,289.66,0.0,0.0,90,0,2,4523
0,290.91,0.0,0.0,90,0,2,4312
0,291.67,0.0,0.0,90,0,2,3971
0,291.72,0.0,0.0,75,0,1,4273
0,291.15,0.0,0.0,75,0,1,4171
0,288.13,0.0,0.0,90,0,2,3508
0,286.8,0.0,0.0,75,0,1,2994
0,284.4,0.0,0.0,1,1,3,2274
0,284.16,0.0,0.0,1,1,3,1598
0,281.63,0.0,0.0,1,4,7,533
0,280.89,0.0,0.0,1,1,3,294
0,279.14,0.0,0.0,1,4,7,237
0,277.65,0.0,0.0,1,4,7,820
0,277.14,0.0,0.0,1,1,3,2863
0,281.48,0.0,0.0,1,1,3,6158
0,285.17,0.0,0.0,1,1,3,4397
0,287.17,0.0,0.0,1,1,3,4585
0,289.18,0.0,0.0,1,1,3,4862
0,290.17,0.0,0.0,1,1,3,4772
0,290.83,0.0,0.0,1,1,3,5191
0,287.13,0.0,0.0,1,1,3,3354
0,284.48,0.0,0.0,1,1,3,2881
0,283.87,0.0,0.0,1,1,3,1566
0,283.88,0.0,0.0,1,1,3,986
0,283.37,0.0,0.0,1,1,3,331
0,282.62,0.0,0.0,1,1,3,233
0,282.62,0.0,0.0,1,1,3,336
0,282.13,0.0,0.0,1,1,3,803
0,282.89,0.0,0.0,1,1,3,3058
0,286.15,0.0,0.0,90,0,2,5445
0,288.5,0.0,0.0,90,0,2,4489
0,290.47,0.0,0.0,90,0,2,4816
0,292.85,0.0,0.0,75,0,1,5018
0,292.19,0.0,0.0,90,0,2,5303
0,290.67,0.0,0.0,90,0,2,6605
0,290.15,0.0,0.0,90,0,2,6298
0,287.65,0.0,0.0,90,2,5,3405
0,287.65,0.0,0.0,90,4,7,3405
0,287.65,0.0,0.0,90,4,7,3150
0,287.82,0.0,0.0,90,4,7,3345
0,287.82,0.0,0.0,90,2,12,3345
0,288.15,0.0,0.0,90,2,5,1776
0,288.15,0.0,0.0,90,4,7,1776
0,288.15,0.0,0.0,90,3,11,1776
0,288.15,0.0,0.0,90,4,7,977
0,288.15,0.0,0.0,90,3,18,977
0,288.72,0.0,0.0,90,2,5,332
0,288.72,0.0,0.0,90,4,7,332
0,288.72,0.0,0.0,90,3,11,332
0,289.54,0.0,0.0,90,4,7,331
0,289.58,0.0,0.0,90,3,6,850
0,289.58,0.0,0.0,90,4,7,850
0,289.58,0.0,0.0,90,2,5,850
0,289.72,0.0,0.0,90,2,5,2940
0,289.72,0.0,0.0,90,4,7,2940
0,290.34,0.0,0.0,90,3,6,5951
0,290.34,0.0,0.0,90,4,7,5951
0,291.15,0.0,0.0,90,4,7,5653
0,291.15,0.0,0.0,90,2,5,5653
0,291.15,0.0,0.0,90,3,6,5653
0,292.15,0.0,0.0,90,4,7,4501
0,293.89,0.0,0.0,90,4,7,4839
0,295.4,0.0,0.0,90,4,7,5556
0,295.4,0.0,0.0,90,5,8,5556
0,296.15,0.0,0.0,90,0,2,6807
0,296.41,0.0,0.0,40,5,8,4981
0,297.811,0.0,0.0,0,1,29,3216
0,294.39,0.0,0.0,1,4,7,2557
0,294.63,0.0,0.0,1,4,7,1106
0,294.64,0.0,0.0,1,4,7,542
0,295.12,0.0,0.0,40,4,7,260
0,294.71,0.0,0.0,90,2,5,815
0,294.71,0.0,0.0,90,7,16,815
0,293.13,0.0,0.0,1,4,7,6720
0,294.15,0.0,0.0,75,7,14,6300
0,294.15,0.0,0.0,75,4,7,6300
0,292.44,0.0,0.0,75,2,5,4704
0,292.44,0.0,0.0,75,4,7,4704
0,294.15,0.0,0.0,75,0,1,5060
0,297.2,0.0,0.0,40,0,0,6600
0,295.65,0.0,0.0,40,0,0,6259
0,293.9,0.0,0.0,1,1,3,3785
0,292.48,0.0,0.0,1,1,3,3235
0,291.88,0.0,0.0,40,4,7,2922
0,291.14,0.0,0.0,1,1,3,2069
0,290.14,0.0,0.0,1,1,3,1153
0,289.39,0.0,0.0,1,1,3,649
0,288.39,0.0,0.0,75,0,1,312
0,286.9,0.0,0.0,75,0,1,841
0,286.87,0.0,0.0,75,0,1,2813
0,287.15,0.0,0.0,75,2,5,5837
0,287.66,0.0,0.0,90,0,2,4916
0,287.9,0.0,0.0,90,0,2,4746
0,288.34,0.0,0.0,90,2,5,5317
0,290.41,0.0,0.0,75,0,1,5562
0,290.5,0.0,0.0,90,0,2,5813
0,287.47,0.0,0.0,90,2,12,6055
0,285.15,0.0,0.0,90,0,2,3953
0,284.15,0.0,0.0,1,1,3,3320
0,283.63,0.0,0.0,40,0,0,2664
0,283.14,0.0,0.0,40,0,0,1840
0,282.63,0.0,0.0,1,1,3,1153
0,282.37,0.0,0.0,90,0,2,716
0,281.88,0.0,0.0,1,1,3,576
0,281.38,0.0,0.0,1,1,3,416
0,281.35,0.0,0.0,75,0,1,919
0,282.15,0.0,0.0,1,1,3,3455
0,285.13,0.0,0.0,1,1,3,4042
0,283.13,0.0,0.0,5,1,3,3426
0,281.14,0.0,0.0,1,1,3,3806
0,280.89,0.0,0.0,1,1,3,2637
0,280.89,0.0,0.0,1,4,7,823
0,281.15,0.0,0.0,1,1,3,663
0,283.14,0.0,0.0,1,1,3,2242
0,288.48,0.0,0.0,1,1,3,4621
0,294.83,0.0,0.0,1,1,3,4410
0,296.13,0.0,0.0,1,1,3,4883
0,295.8,0.0,0.0,1,1,3,4540
0,292.46,0.0,0.0,1,1,3,3642
0,291.13,0.0,0.0,1,1,3,3087
0,290.14,0.0,0.0,1,1,3,1556
0,289.39,0.0,0.0,1,1,3,1032
0,287.63,0.0,0.0,1,1,3,261
0,285.43,0.0,0.0,12,0,4,6679
0,286.71,0.0,0.0,24,0,4,4978
0,295.16,0.0,0.0,0,1,29,5817
0,295.0,0.0,0.0,0,1,29,3357
0,290.16,0.0,0.0,0,1,29,2239
0,288.93,0.0,0.0,0,1,29,993
0,288.47,0.0,0.0,64,0,1,523
0,285.43,0.0,0.0,1,1,3,376
0,284.13,0.0,0.0,88,0,2,6004
0,285.64,0.0,0.0,12,0,4,5488
0,292.28,0.0,0.0,48,0,0,5046
0,294.06,0.0,0.0,48,0,0,4981
0,295.72,0.0,0.0,48,0,0,5464
0,296.3,0.0,0.0,36,0,0,6069
0,295.57,0.0,0.0,68,0,1,4887
0,290.63,0.0,0.0,68,0,1,3283
0,289.22,0.0,0.0,0,1,29,2657
0,287.34,0.0,0.0,0,4,7,1127
0,286.29,0.0,0.0,0,4,7,565
0,284.89,0.0,0.0,0,4,7,241
0,284.18,0.0,0.0,0,4,7,391
0,283.67,0.0,0.0,0,4,7,833
0,283.25,0.0,0.0,0,4,7,2895
0,283.25,0.0,0.0,0,6,9,2895
0,283.35,0.0,0.0,0,6,9,5080
0,283.29,0.51,0.0,0,2,5,5674
0,283.29,0.51,0.0,0,4,7,5674
0,285.55,0.0,0.0,0,1,29,5799
0,290.9,0.0,0.0,0,1,29,4828
0,294.72,0.0,0.0,0,1,29,4999
0,295.36,0.0,0.0,0,1,29,5496
0,295.76,0.0,0.0,0,1,29,6000
0,294.41,0.0,0.0,0,1,29,4695
0,291.15,0.0,0.0,0,1,29,3119
0,289.99,0.0,0.0,0,1,29,2673
0,287.58,0.0,0.0,0,1,29,538
0,287.06,0.0,0.0,0,1,29,270
0,287.05,0.0,0.0,0,1,29,361
0,287.08,0.0,0.0,0,1,29,862
0,286.92,0.0,0.0,0,1,29,2971
0,286.86,0.0,0.0,0,1,29,5476
0,286.47,0.0,0.0,0,1,29,5924
0,286.77,0.0,0.0,0,1,29,5454
0,288.26,0.0,0.0,0,1,29,5246
0,289.9,0.0,0.0,0,1,29,4715
0,292.21,0.0,0.0,0,1,29,4956
0,294.93,0.0,0.0,0,1,29,5058
0,296.76,0.0,0.0,0,1,29,5160
0,298.32,0.0,0.0,0,1,29,5755
0,299.14,0.0,0.0,0,1,29,6145
0,299.63,0.0,0.0,0,1,29,6709
0,299.74,0.0,0.0,0,1,29,5998
0,299.31,0.0,0.0,0,1,29,5240
0,296.73,0.0,0.0,0,1,29,3321
0,295.6,0.0,0.0,0,1,29,2766
0,294.8,0.0,0.0,0,1,29,2471
0,294.33,0.0,0.0,0,1,29,1283
0,293.79,0.0,0.0,0,1,29,680
0,293.27,0.0,0.0,0,1,29,385
0,293.09,0.0,0.0,0,1,29,315
0,292.87,0.0,0.0,0,1,29,385
0,292.58,0.0,0.0,0,1,29,853
0,292.28,0.0,0.0,0,1,29,2796
0,291.93,0.0,0.0,0,1,29,5818
0,292.25,0.0,0.0,0,1,29,6231
0,292.25,0.0,0.0,0,1,29,5913
0,292.9,0.0,0.0,64,0,1,5147
